dsb_id,x,y,z,complexity,i_energy,j_energy,k_energy,E_local,E_total_3x3x3,E_mean_3x3x3,E_max_3x3x3,E_std_3x3x3,n_active_3x3x3,grad_x,grad_y,grad_z,grad_mag,core_frac,is_local_max,run_id,particle,dataset_type,E_mean,E_std,E_zscore,f_direct,delta_f_used,p2_local,p3_local,P_DSB_21p000,P_DSB_2p100,P_DSB_0p210,P_DSB_0p021,P_DSB_0p001
10,0.843116,-0.260117,-2.577345,DSB,32,29,21,0.01118122972548008,0.2281836692309298,0.008451247008552955,0.02505685575306416,0.0073020012032280835,27,-0.011903547390829773,0.00131700746715069,-0.0007385647622868421,0.011998934413619936,0.049001007666833886,False,,carbon,calibration,0.8205478035603921,0.2586242922523279,-3.1295071579944627,0.11397423846074473,0.08753,0.0,0.8860257615392553,1.0,0.8697714804322615,0.48009651812465476,0.30658465149474373,0.28327332637178376
11,-0.070174,0.07732,-3.201437,DSB,29,30,19,0.9282406568527222,11.017806400544941,0.4080669037238867,0.9991081357002258,0.4446347942476592,27,0.49097773991525173,-0.38113624323159456,-0.011094480752944946,0.6216486664508815,0.0842491348193164,False,,carbon,calibration,0.8205478035603921,0.2586242922523279,0.41640656550259025,0.4243480666784417,0.08753,0.0,0.5756519333215583,1.0,0.9159145153207151,0.6643105795486128,0.5522780581653485,0.5372264851459616
12,0.020521,-0.028983,0.887414,DSB+,30,29,32,0.9377017021179199,11.023473064880818,0.408276780180771,0.9848716259002686,0.4435439214667135,27,-0.3856751751154661,0.4876449853181839,-0.009906351566314697,0.6218047187081107,0.08506408974728809,False,,carbon,calibration,0.8205478035603921,0.2586242922523279,0.45298876426977736,0.42755010653653364,0.08753,0.0,0.5724498934634663,1.0,0.9163875809022494,0.666199170801984,0.5547969452430357,0.5398300524888643
13,0.022433,-0.031199,-3.194095,DSB+,30,29,19,0.9098398685455322,11.046000723261386,0.40911113789856984,0.9991081357002258,0.4437130075159748,27,-0.38090921519324183,0.49073075503110886,0.017516911029815674,0.6214622646022525,0.08236826081583083,False,,carbon,calibration,0.8205478035603921,0.2586242922523279,0.34525784181952207,0.4181204188944628,0.08753,0.0,0.5818795811055373,1.0,0.9149942768197893,0.6606367667587949,0.5473781521927906,0.5321618535130265
14,-0.007724,0.005219,3.23424,DSB+,29,30,40,0.8959172964096069,10.838676375336945,0.40143245834581276,1.023080348968506,0.43483686832921614,27,0.4725523213855922,-0.3871501684188843,0.001965075731277466,0.6108967268502199,0.08265929024766852,False,,carbon,calibration,0.8205478035603921,0.2586242922523279,0.29142464612597263,0.4134083992754064,0.08753,0.0,0.5865916007245936,1.0,0.9142978455182346,0.6578564459829227,0.543669931019115,0.5283289688896683
15,0.005598,-0.018346,3.264001,DSB+,30,29,40,0.8723016381263733,10.775179017568007,0.39908070435437065,1.023080348968506,0.4368851677754608,27,-0.3970151417888701,0.4731453354470432,0.01307418942451477,0.6177851290651465,0.08095472350891611,False,,carbon,calibration,0.8205478035603921,0.2586242922523279,0.20011203941927966,0.4054158068103696,0.08753,0.0,0.5945841931896304,1.0,0.91311624951557,0.6531392313666898,0.5373783997424049,0.5218259281166242
16,-0.006765,0.004062,-1.163743,DSB+,29,30,26,0.902580976486206,10.938741706311703,0.40513858171524825,0.9778283834457397,0.4393266594243243,27,0.482234220020473,-0.37303373496979475,0.020419597625732422,0.6100171885705072,0.08251232186653884,False,,carbon,calibration,0.8205478035603921,0.2586242922523279,0.31719051683581945,0.4156636859386393,0.08753,0.0,0.5843363140613607,1.0,0.9146311907462188,0.659187240076803,0.5454448624872946,0.5301635702290368
17,-0.00655,0.005285,-3.256996,DSB+,29,30,19,0.9282406568527222,11.017806400544941,0.4080669037238867,0.9991081357002258,0.4446347942476592,27,0.49097773991525173,-0.38113624323159456,-0.011094480752944946,0.6216486664508815,0.0842491348193164,False,,carbon,calibration,0.8205478035603921,0.2586242922523279,0.41640656550259025,0.4243480666784417,0.08753,0.0,0.5756519333215583,1.0,0.9159145153207151,0.6643105795486128,0.5522780581653485,0.5372264851459616
18,-0.006374,0.004895,-1.743449,DSB,29,30,24,0.9541604518890381,10.927818736527115,0.40473402727878205,0.9941391944885254,0.4390019362392789,27,0.46172022353857756,-0.3848888883367181,-0.006830751895904541,0.6011419802018921,0.08731481322064691,False,,carbon,calibration,0.8205478035603921,0.2586242922523279,0.5166283768822698,0.4331204818285051,0.08753,0.0,0.566879518171495,1.0,0.917210397495161,0.6694840519710199,0.5591781180953681,0.544358512165754
19,-0.017675,0.017111,-1.945516,DSB,29,30,23,0.9165059328079224,11.013448564335704,0.4079055023828038,0.9941391944885254,0.44195815056002596,27,0.4881101371720433,-0.3741738307289779,0.009088069200515747,0.6150936145127034,0.08321698035397507,False,,carbon,calibration,0.8205478035603921,0.2586242922523279,0.371032931252677,0.4203765124725468,0.08753,0.0,0.5796234875274532,1.0,0.9153276785836931,0.661967786557625,0.5491533846923768,0.5339967660039134
20,0.000194,-0.040538,-0.409299,DSB+,30,29,28,0.89776211977005,10.962971962057054,0.4060359985947057,0.9778283834457397,0.44220804018274096,27,-0.40898809721693397,0.45516955852508545,2.154707908630371e-05,0.6119236808110354,0.08189039640684397,False,,carbon,calibration,0.8205478035603921,0.2586242922523279,0.2985578637536625,0.4140327698143581,0.08753,0.0,0.5859672301856419,1.0,0.9143901343253946,0.6582248850340603,0.5441613324079381,0.528836890272699
21,-0.000682,-0.040149,-0.843244,DSB+,29,29,27,0.8222008943557739,10.933308010455221,0.40493733372056373,0.9778283834457397,0.44158842679339105,27,0.4480105824768543,0.4653435028158128,0.036261409521102905,0.6469721380744289,0.07520147548842955,False,,carbon,calibration,0.8205478035603921,0.2586242922523279,0.006391862036567466,0.38845947968406075,0.08753,0.0,0.6115405203159392,1.0,0.9106082382158088,0.6431266487798908,0.5240242317364141,0.5080228179970714
22,-0.000377,-0.039751,0.274385,DSB,29,29,30,0.8041937947273254,11.067540274816565,0.4099088990672802,1.016220569610596,0.4457916991765973,27,0.45365469669923186,0.46896232571452856,0.004260212182998657,0.6524924491399849,0.07266237797725851,False,,carbon,calibration,0.8205478035603921,0.2586242922523279,-0.06323461996025818,0.3823650737148786,0.08753,0.0,0.6176349262851214,1.0,0.9097063992239848,0.6395262912430273,0.5192222958710062,0.5030594500427727
