dsb_id,x,y,z,complexity,i_energy,j_energy,k_energy,E_local,E_total_3x3x3,E_mean_3x3x3,E_max_3x3x3,E_std_3x3x3,n_active_3x3x3,grad_x,grad_y,grad_z,grad_mag,core_frac,is_local_max,run_id,particle,dataset_type,E_mean,E_std,E_zscore,f_direct,delta_f_used,p2_local,p3_local,P_DSB_21p000,P_DSB_2p100,P_DSB_0p210,P_DSB_0p021,P_DSB_0p001
25,1.97699,-0.300175,1.49955,DSB,36,29,34,0.008520940318703651,0.35619268380105495,0.013192321622261294,0.01719359494745731,0.0021514478508432547,27,-0.0003271787427365797,0.0008698701858520551,0.0020258175209164654,0.0022288240616937694,0.023922277761996225,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,-1.9957514413304303,0.03297516735445036,0.00357,0.32227444938359345,0.6447503832619562,1.0,0.8805507961370488,0.5061226170107572,0.32252305332774023,0.2960790528202176
26,0.235748,2.82946,1.41496,DSB,30,39,34,0.0149508211761713,0.3735183123499155,0.01383401156851539,0.01842552609741688,0.002385399948428987,27,-0.0011954521760344497,-0.0030548288486897945,0.0017434707842767247,0.0037149395117012894,0.04002700987287928,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,0.13416277767922302,0.04057896111631482,0.00357,0.3197403795592154,0.6396806593244697,1.0,0.8815051057792815,0.5100683272660393,0.32793558653592775,0.30170285377944417
27,0.63039,1.647581,1.509277,DSB,32,35,34,0.01384222973138094,0.3792229136452079,0.014045293097970661,0.02439338155090809,0.0031458084468088377,27,0.00046677421778439955,-0.0029819994233548624,0.00103378714993596,0.0031904411297890584,0.036501564734811635,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,-0.2330609288983483,0.039267972483832896,0.00357,0.3201772847196811,0.640554742796486,1.0,0.881340588242571,0.5093881093335726,0.32700249669656295,0.30073334258536477
28,1.741618,2.50312,-3.480875,DSB+,35,38,18,0.0163552537560463,0.36951093655079603,0.013685590242622074,0.0179273709654808,0.0020692903174206116,27,-0.00066980440169573,-0.002092530950903896,-3.4183263778685656e-05,0.002197383037284192,0.04426189359554642,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,0.5993846049300435,0.04223980303960025,0.00357,0.3191868809330471,0.6385733160273527,1.0,0.8817135164664796,0.5109300268123866,0.3291176240167187,0.3029310298039826
29,-3.05107,-1.18903,-1.70999,DSB,20,26,24,0.01852091774344444,0.391744458116591,0.014509054004318185,0.02253923565149307,0.003339437117019858,27,0.0005135992541909253,-0.001727590337395669,-6.858678534626961e-05,0.0018036232186608408,0.047278059356451616,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,1.3167662520564112,0.044800855519841386,0.00357,0.31833337464236144,0.6368657698377972,1.0,0.8820348673516067,0.5122586914584065,0.33094022148431035,0.3048247688337997
30,-1.67514,1.65721,0.636803,DSB,24,35,32,0.01763246580958366,0.3796452768146992,0.014060936178322192,0.02364594303071499,0.003923433158053602,27,-0.002097398974001404,-0.0010159867815673351,-0.002964321989566085,0.0037707448142623927,0.04644458099802315,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,1.0224643125983957,0.043750197595976266,0.00357,0.3186835209803596,0.6375662814236641,1.0,0.8819030382196131,0.5117136277442483,0.33019252962084655,0.3040478922665405
31,1.892388,0.007625,-2.670677,DSB+,36,30,21,0.01311103254556656,0.3534839586354792,0.013091998467980712,0.01852680183947086,0.0022266171424618606,27,0.00020460598170757467,0.0016137352213263494,0.0007117809727787954,0.0017755667054519947,0.037090884112933306,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,-0.4752718372322319,0.03840327954108093,0.00357,0.3204654556462217,0.6411312648126974,1.0,0.8812320729389361,0.5089394395020435,0.3263870332677892,0.3000938557336498
32,-3.91301,-1.42485,1.97949,DSB,17,25,36,0.01228260807693005,0.38212883193045855,0.014152919701128095,0.01969492621719837,0.002666117715844684,27,-0.0023788921535015106,0.002771147061139346,0.0039619626477360725,0.005388462854516872,0.03214258399411524,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,-0.7496895277365849,0.03742360838598039,0.00357,0.32079194465811534,0.6417844469559044,1.0,0.8811091245638278,0.508431094366391,0.3256897101624611,0.29936931397144817
33,1.95424,3.8632,0.9856,DSB+,36,42,33,0.01473592221736908,0.3704517772421241,0.013720436194152743,0.01838385500013828,0.0022507376443769165,27,-0.0004101865924894801,-0.0008634440600872014,-0.00028542568907141946,0.0009976254354916458,0.03977824678567551,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,0.06297695664311054,0.0403248277352159,0.00357,0.3198250730362584,0.6398500992285258,1.0,0.8814732148400216,0.5099364702664658,0.327754711524143,0.30151491866188473
34,2.35782,-0.565801,1.30343,DSB,37,28,34,0.01143687684088945,0.34325810242444277,0.01271326305275714,0.01951617188751698,0.002485638893760135,27,0.004679905250668529,-0.0007565692067146301,-0.0010140170343220251,0.004847900645194672,0.03331859251122439,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,-1.029840128507269,0.03642347074122905,0.00357,0.32112525441179374,0.6424512748469772,1.0,0.8809836034953334,0.5079121121144108,0.3249777955788844,0.29862961118090453
