dsb_id,event_id,x_um,y_um,z_um,complexity,n_backbone_breaks,n_base_damage,has_base_damage_in_cluster,cause,direct_fraction,indirect_fraction,chromosome,chromosome_position
1289,214,-0.015127,-0.056951,-0.298799,DSB,2,1,1,DIRECT,1.0,0.0,16,0.710801796698
1290,214,-0.012479,-0.058773,-3.997061,DSB,2,2,1,DIRECT,1.0,0.0,18,0.782325637678
1291,214,-0.013251,-0.058781,-1.745715,DSB,2,0,0,DIRECT,1.0,0.0,22,0.003233152019
1292,214,-0.01279,-0.058507,-1.895098,DSB,2,0,0,DIRECT,1.0,0.0,22,0.004002348648
1293,215,-0.061158,-0.0235,0.641508,DSB+,3,2,1,DIRECT,1.0,0.0,13,0.994646448606
1294,215,-0.093283,-0.028375,0.822765,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.916484496081
1295,215,-0.061141,-0.024319,1.863941,DSB,2,0,0,DIRECT,1.0,0.0,13,0.42949800146
1296,215,-0.061057,-0.022327,1.17799,DSB,2,0,0,DIRECT,1.0,0.0,13,0.903553037325
1297,215,0.88795,-0.284022,-0.211323,DSB+,3,0,0,DIRECT,1.0,0.0,16,0.402336028246
1298,215,0.881613,-0.27722,-0.2228,DSB,2,0,0,DIRECT,1.0,0.0,16,0.402332981066
1299,215,-0.055737,-0.018616,-0.147035,DSB,2,0,0,DIRECT,1.0,0.0,16,0.710396401247
1300,216,0.035911,-0.031652,1.927138,DSB,2,0,0,DIRECT,1.0,0.0,13,0.429746184801
1301,216,0.038807,-0.030747,0.881429,DSB,2,0,0,DIRECT,1.0,0.0,13,0.917490893625
1302,216,0.025821,-0.053985,-0.684571,DSB,2,0,0,DIRECT,1.0,0.0,16,0.797060810992
1303,216,0.033698,-0.031261,-4.543503,DSB,2,0,0,DIRECT,1.0,0.0,18,0.876270313211
1304,217,0.100003,0.037797,0.55798,DSB+,4,1,1,DIRECT,1.0,0.0,13,0.99382702873
1305,217,0.097862,0.036612,2.864928,DSB,2,0,0,DIRECT,1.0,0.0,13,0.557297317759
1306,217,0.099574,0.037719,1.122116,DSB,2,0,0,DIRECT,1.0,0.0,13,0.908062474841
1307,217,0.099486,0.038058,0.484285,DSB,2,0,0,DIRECT,1.0,0.0,13,0.99376619236
1308,217,0.099617,0.03787,-0.835175,DSB,2,0,0,DIRECT,1.0,0.0,16,0.797867764455
1309,217,0.099192,0.037344,3.917017,DSB,2,1,1,DIRECT,1.0,0.0,17,0.020574788882
1310,217,0.097362,0.032682,3.923814,DSB,2,1,1,DIRECT,1.0,0.0,17,0.020572759305
1311,217,0.106296,0.035701,-3.460702,DSB,2,1,1,DIRECT,1.0,0.0,18,0.700684950997
1312,218,0.087028,-0.114655,2.047994,DSB+,3,1,1,DIRECT,1.0,0.0,13,0.472989525361
1313,218,0.033905,-0.047992,2.203193,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.473628313409
1314,218,0.03381,-0.047008,3.348343,DSB,2,1,1,DIRECT,1.0,0.0,13,0.259403755556
1315,218,0.061468,-0.05471,0.605532,DSB,2,1,1,DIRECT,1.0,0.0,13,0.993674242284
1316,218,0.036984,-0.049918,-3.914387,DSB+,3,1,1,DIRECT,1.0,0.0,18,0.780984644956
1317,218,0.033608,-0.046522,-3.334238,DSB,2,0,0,DIRECT,1.0,0.0,18,0.69953004472
1318,219,0.072177,0.025888,2.284207,DSB,2,3,1,DIRECT,1.0,0.0,13,0.477725197361
1319,219,0.071674,0.025468,1.847977,DSB,2,0,0,DIRECT,1.0,0.0,13,0.429852519194
1320,219,0.071375,0.025041,0.619197,DSB,2,0,0,DIRECT,1.0,0.0,13,0.993746182339
1321,219,0.067364,0.028663,0.60517,DSB,2,0,0,DIRECT,1.0,0.0,13,0.993748250431
1322,219,0.074208,0.022904,-0.708213,DSB,2,1,1,DIRECT,1.0,0.0,16,0.79714032564
1323,219,-0.487476,-0.229247,-3.572044,DSB,2,0,0,DIRECT,1.0,0.0,18,0.216991231668
1324,220,-0.0620791,-0.0435561,0.758729,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.918263289029
1325,220,-0.058936,-0.047997,2.464883,DSB,2,1,1,DIRECT,1.0,0.0,13,0.480591566617
1326,220,-0.060759,-0.045043,1.604744,DSB,2,1,1,DIRECT,1.0,0.0,13,0.422933329887
1327,220,-0.059085,-0.043722,-2.680121,DSB,2,0,0,DIRECT,1.0,0.0,18,0.321311253484
1328,220,-0.05945,-0.043526,-2.812609,DSB,2,0,0,DIRECT,1.0,0.0,18,0.322038567551
1329,221,0.06259,-0.011348,3.097958,DSB+,4,0,0,DIRECT,1.0,0.0,13,0.262695240803
1330,221,0.085961,0.008017,2.677864,DSB,2,2,1,DIRECT,1.0,0.0,13,0.556885102721
1331,221,0.085414,0.009818,1.789917,DSB,2,1,1,DIRECT,1.0,0.0,13,0.429797326991
1332,221,0.085497,0.008144,1.862603,DSB,2,1,1,DIRECT,1.0,0.0,13,0.429858668075
1333,221,0.079641,0.019209,0.590155,DSB,2,1,1,DIRECT,1.0,0.0,13,0.993741178295
1334,221,0.085898,0.008076,-0.459794,DSB,2,1,1,DIRECT,1.0,0.0,16,0.764482883556
1335,221,0.085786,0.007895,4.158047,DSB+,3,1,1,DIRECT,1.0,0.0,17,0.036825991982
1336,221,0.086081,0.008007,4.27618,DSB,2,0,0,DIRECT,1.0,0.0,17,0.039030698928
1337,221,0.085336,0.007706,-2.119261,DSB,2,0,0,DIRECT,1.0,0.0,18,0.425517974663
1338,221,0.504576,0.126496,-4.238197,DSB,2,0,0,DIRECT,1.0,0.0,18,0.871392297091
1339,221,0.078235,0.094683,-1.886312,DSB+,3,0,0,DIRECT,1.0,0.0,22,0.00515451016
1340,222,-0.541348,-1.819188,1.810453,DSB,2,1,1,DIRECT,1.0,0.0,4,0.380937652373
1341,222,-0.402978,-1.512941,2.228778,DSB,2,0,0,DIRECT,1.0,0.0,4,0.730789121403
1342,222,1.956469,-2.564557,-1.773568,DSB,2,1,1,DIRECT,1.0,0.0,9,0.055846926108
1343,222,0.090077,-0.044775,1.643751,DSB,2,1,1,DIRECT,1.0,0.0,13,0.422769378206
1344,222,0.090738,-0.044405,1.756138,DSB,2,0,0,DIRECT,1.0,0.0,13,0.429958065743
1345,222,0.091177,-0.044263,1.753187,DSB,2,0,0,DIRECT,1.0,0.0,13,0.429958127294
1346,222,0.091217,-0.044508,0.447002,DSB,2,0,0,DIRECT,1.0,0.0,13,0.993903769713
1347,222,0.091124,-0.043953,3.432851,DSB,2,0,0,DIRECT,1.0,0.0,17,0.017014296316
1348,223,-0.038519,0.066655,3.805612,DSB+,4,0,0,DIRECT,1.0,0.0,13,0.196922383771
1349,223,0.056569,0.153572,1.265308,DSB+,3,1,1,DIRECT,1.0,0.0,13,0.908552766504
1350,223,-0.053048,0.059138,3.920127,DSB,2,2,1,DIRECT,1.0,0.0,13,0.193662486167
1351,223,-0.803672,0.558828,3.833713,DSB,2,0,0,DIRECT,1.0,0.0,13,0.690584629892
1352,223,-0.394039,0.180809,1.390122,DSB,2,0,0,DIRECT,1.0,0.0,13,0.831338424779
1353,223,-0.053547,0.055234,-0.499161,DSB+,3,0,0,DIRECT,1.0,0.0,16,0.764304780925
1354,223,-0.054079,0.055191,-0.630027,DSB,2,0,0,DIRECT,1.0,0.0,16,0.765003911105
1355,223,-0.052746,0.050035,-3.364669,DSB,2,1,1,DIRECT,1.0,0.0,18,0.699732946667
1356,224,0.756136,-1.181273,-0.862381,DSB+,4,1,1,DIRECT,1.0,0.0,11,0.948869825783
1357,224,-6.3e-05,-0.015283,3.493024,DSB,2,0,0,DIRECT,1.0,0.0,13,0.259579974223
1358,224,0.250332,-0.069907,0.703629,DSB,2,0,0,DIRECT,1.0,0.0,13,0.997259778197
1359,224,-0.005491,-0.018177,-0.781166,DSB,2,2,1,DIRECT,1.0,0.0,16,0.795551874384
1360,224,0.000321,-0.015271,-0.922445,DSB,2,0,0,DIRECT,1.0,0.0,16,0.796263789325
1361,224,0.000133,-0.015705,-2.338846,DSB,2,2,1,DIRECT,1.0,0.0,18,0.403909621731
1362,224,0.000858,-0.016441,-4.343147,DSB,2,1,1,DIRECT,1.0,0.0,18,0.79253129455
1363,224,0.000386,-0.015551,-2.221857,DSB,2,0,0,DIRECT,1.0,0.0,18,0.423893315367
1364,224,0.001025,-0.014899,-3.326191,DSB,2,0,0,DIRECT,1.0,0.0,18,0.699842167226
1365,224,0.013999,-0.014063,-1.84846,DSB,2,0,0,DIRECT,1.0,0.0,22,0.005281321122
1366,224,0.000642,-0.015819,-1.592311,DSB,2,1,1,DIRECT,1.0,0.0,23,0.003772441284
1367,225,-0.055156,-0.022729,1.599794,DSB+,3,1,1,DIRECT,1.0,0.0,13,0.422955438774
1368,225,-0.055036,-0.02291,0.547793,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.993447490777
1369,225,-0.054951,-0.021916,1.849694,DSB,2,2,1,DIRECT,1.0,0.0,13,0.429503528682
1370,225,-0.055412,-0.022568,0.623274,DSB,2,1,1,DIRECT,1.0,0.0,13,0.994637880797
1371,225,-0.055375,-0.022634,0.672637,DSB,2,0,0,DIRECT,1.0,0.0,13,0.917087240242
1372,225,-0.055374,-0.022585,0.436439,DSB,2,0,0,DIRECT,1.0,0.0,13,0.994085866438
1373,225,-0.054691,-0.0206,-1.630158,DSB,2,0,0,DIRECT,1.0,0.0,23,0.003714312318
1374,226,-0.758078,0.715234,0.2836,DSB,2,1,1,DIRECT,1.0,0.0,17,0.774844245625
1375,226,0.004947,-0.255225,-3.112042,DSB+,4,0,0,DIRECT,1.0,0.0,18,0.306639466144
1376,226,-0.020235,0.01719,-2.912387,DSB,2,1,1,DIRECT,1.0,0.0,18,0.607073997975
1377,226,-0.008575,0.024402,-1.435442,DSB++,5,1,1,DIRECT,1.0,0.0,23,0.003352066734
1378,226,-0.865477,1.110442,0.636486,DSB+,3,0,0,DIRECT,1.0,0.0,25,0.741101684454
1379,227,-0.046277,-0.050052,2.478886,DSB+,4,0,0,DIRECT,1.0,0.0,13,0.480601291573
1380,227,-0.055441,-0.051199,0.570384,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.993422328992
1381,227,-0.051544,-0.052426,1.968126,DSB,2,1,1,DIRECT,1.0,0.0,13,0.473225921809
1382,227,-0.096259,0.007039,0.907078,DSB,2,0,0,DIRECT,1.0,0.0,13,0.917891937273
1383,227,-0.050895,-0.052429,-1.443929,DSB+,3,1,1,DIRECT,1.0,0.0,16,0.88530370671
1384,227,-0.050987,-0.053065,-0.577937,DSB,2,1,1,DIRECT,1.0,0.0,16,0.765027946991
1385,227,-0.051151,-0.052893,-0.72038,DSB,2,1,1,DIRECT,1.0,0.0,16,0.796980747182
1386,227,-0.060288,-0.049325,-1.469915,DSB,2,0,0,DIRECT,1.0,0.0,16,0.885286421499
1387,227,-0.051068,-0.053049,-1.43359,DSB,2,0,0,DIRECT,1.0,0.0,16,0.885316391014
1388,227,-0.051204,-0.052988,-1.416182,DSB,2,0,0,DIRECT,1.0,0.0,16,0.885328197998
1389,227,-0.052286,-0.053097,-3.872569,DSB,2,0,0,DIRECT,1.0,0.0,18,0.711089115885
1390,228,-0.00668957,0.0635104,2.20092,DSB+,3,2,1,DIRECT,1.0,0.0,13,0.474146979786
1391,228,0.02455,0.091622,-4.333817,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.877427813999
1392,228,-0.005882,0.048526,-4.507603,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.877790529476
1393,228,-0.004466,0.050235,-1.715465,DSB+,3,0,0,DIRECT,1.0,0.0,22,0.004846937736
1394,228,-0.013359,0.06171,-1.83407,DSB,2,0,0,DIRECT,1.0,0.0,22,0.005616345365
1395,228,0.249863,3.900446,-0.519242,DSB+,3,0,0,DIRECT,1.0,0.0,46,0.264957876868
1396,228,0.249485,3.9051,-0.524737,DSB,2,0,0,DIRECT,1.0,0.0,46,0.264969739601
1397,229,0.009698,-0.014838,1.15896,DSB,2,0,0,DIRECT,1.0,0.0,13,0.903585825199
1398,229,0.010119,-0.014349,-2.094763,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.423166412795
1399,229,0.009971,-0.013609,-2.474059,DSB,2,2,1,DIRECT,1.0,0.0,18,0.404643059403
1400,229,0.010321,-0.014185,-2.465331,DSB,2,0,0,DIRECT,1.0,0.0,18,0.404644991338
1401,230,-0.009137,0.014045,1.173035,DSB+,3,1,1,DIRECT,1.0,0.0,13,0.903603391671
1402,230,-0.009832,0.017561,-2.204152,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.425246890074
1403,230,0.00066,0.017735,-2.482416,DSB,2,2,1,DIRECT,1.0,0.0,18,0.404675455923
1404,230,-0.004907,0.014665,-3.389636,DSB,2,1,1,DIRECT,1.0,0.0,18,0.699640702025
1405,231,-0.045807,-0.012739,0.539669,DSB+,3,1,1,MIXED,1.0,0.0,13,0.993460317871
1406,231,-0.045544,-0.011727,0.902204,DSB,2,2,1,DIRECT,1.0,0.0,13,0.917929082912
1407,231,-0.047935,-0.019696,0.561852,DSB,2,0,0,DIRECT,1.0,0.0,13,0.993444000872
1408,231,-0.046074,-0.012395,-0.15062,DSB,2,2,1,DIRECT,1.0,0.0,16,0.710395061828
1409,231,-0.046387,-0.01204,-4.124452,DSB,2,0,0,DIRECT,1.0,0.0,18,0.783589276299
1410,231,-0.815682,0.762488,-2.083995,DSB,2,0,0,DIRECT,1.0,0.0,22,0.294933818779
1411,232,0.048865,0.002987,1.777822,DSB,2,1,1,DIRECT,1.0,0.0,13,0.43042314638
1412,232,0.049081,0.003079,1.90059,DSB,2,0,0,DIRECT,1.0,0.0,13,0.429781884007
1413,232,0.047813,0.003071,-3.944788,DSB+,3,4,1,DIRECT,1.0,0.0,18,0.781050714328
1414,233,-0.0346104,-0.127689,2.61057,DSB,2,1,1,DIRECT,1.0,0.0,7,0.869828264202
1415,233,-0.073218,-0.026846,0.745159,DSB,2,0,0,DIRECT,1.0,0.0,13,0.918255453669
1416,233,-0.073524,-0.025911,-4.11666,DSB,2,1,1,DIRECT,1.0,0.0,18,0.783572035352
1417,233,0.511778,0.032062,-4.332204,DSB,2,0,0,DIRECT,1.0,0.0,18,0.872148067089
1418,234,0.540856,-0.528159,-2.610622,DSB,2,0,0,DIRECT,1.0,0.0,15,0.742472032918
1419,234,-0.025141,-0.021551,-4.11443,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.782873665431
1420,234,0.018328,0.003702,-2.931257,DSB+,3,2,1,DIRECT,1.0,0.0,18,0.607104225427
1421,234,0.017886,0.003689,-3.441885,DSB+,3,1,1,DIRECT,1.0,0.0,18,0.700610686597
1422,234,0.017625,0.004807,-4.522743,DSB,2,2,1,DIRECT,1.0,0.0,18,0.876615048445
1423,234,0.017651,0.004147,-2.331225,DSB,2,1,1,DIRECT,1.0,0.0,18,0.403931277532
1424,234,0.017555,0.004863,-3.791176,DSB,2,1,1,DIRECT,1.0,0.0,18,0.715290892149
1425,234,0.018192,0.00511,-4.38127,DSB,2,1,1,DIRECT,1.0,0.0,18,0.875871309447
1426,234,0.019005,0.004611,-1.854419,DSB,2,0,0,DIRECT,1.0,0.0,22,0.005285301017
1427,235,-0.01472,0.010602,1.041643,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.904245109517
1428,235,-0.546988,0.10381,3.867751,DSB,2,0,0,DIRECT,1.0,0.0,13,0.192388793896
1429,235,-0.014887,0.011166,2.20541,DSB,2,0,0,DIRECT,1.0,0.0,13,0.474103051297
1430,235,-0.015314,0.010139,-1.183405,DSB+,3,2,1,DIRECT,1.0,0.0,16,0.851661067893
1431,235,-0.014425,0.011152,-3.445214,DSB,2,1,1,DIRECT,1.0,0.0,18,0.700573749683
1432,236,0.017977,0.000405183,4.41689,DSB+,3,1,1,DIRECT,1.0,0.0,7,0.84567775913
1433,236,0.017999,0.000238,4.443,DSB,2,1,1,DIRECT,1.0,0.0,7,0.845694618734
1434,236,0.017782,-0.000154,2.321116,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.48085747646
1435,236,0.018321,0.000484,-3.640669,DSB,2,0,0,DIRECT,1.0,0.0,18,0.714546086054
1436,236,0.016462,0.001211,-1.850966,DSB,2,1,1,DIRECT,1.0,0.0,22,0.005284027741
1437,237,-0.002554,-0.026453,3.370764,DSB+,3,1,1,DIRECT,1.0,0.0,13,0.260210292943
1438,237,-0.035696,-0.00156,3.546675,DSB,2,1,1,DIRECT,1.0,0.0,13,0.260009423359
1439,237,0.023227,0.013179,3.378984,DSB,2,1,1,DIRECT,1.0,0.0,13,0.260250023697
1440,237,0.030404,0.018917,2.044277,DSB,2,1,1,DIRECT,1.0,0.0,13,0.474334419082
1441,237,0.030524,0.005103,3.3895,DSB,2,0,0,DIRECT,1.0,0.0,13,0.259440648839
1442,237,0.026677,0.013678,-0.140515,DSB,2,1,1,DIRECT,1.0,0.0,16,0.710437025845
1443,237,0.027483,0.007731,-0.542776,DSB,2,0,0,DIRECT,1.0,0.0,16,0.766043454792
1444,237,0.245099,-0.090736,-1.371125,DSB,2,0,0,DIRECT,1.0,0.0,16,0.882461639021
1445,237,0.026995,0.007497,-4.388894,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.87587278804
1446,237,0.033287,0.011138,-3.17279,DSB,2,0,0,DIRECT,1.0,0.0,18,0.623403559502
1447,237,0.02686,0.008026,-3.770035,DSB,2,0,0,DIRECT,1.0,0.0,18,0.715283826988
1448,237,0.001893,-0.011014,-1.942621,DSB,2,0,0,DIRECT,1.0,0.0,22,0.003808148672
1449,237,0.027011,0.008085,-1.870701,DSB,2,0,0,DIRECT,1.0,0.0,22,0.005288815257
1450,238,0.0514,-0.003234,1.005707,DSB+,4,2,1,DIRECT,1.0,0.0,13,0.903816971402
1451,238,-0.005971,0.001446,1.033892,DSB,2,1,1,DIRECT,1.0,0.0,13,0.904236209335
1452,238,-0.005421,0.002595,-2.936265,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.607080072758
1453,238,-0.005796,0.002156,-2.342442,DSB,2,2,1,DIRECT,1.0,0.0,18,0.403922573365
1454,238,-0.006926,0.008475,-1.873378,DSB,2,1,1,DIRECT,1.0,0.0,22,0.0052494092
1455,239,-0.033966,0.022085,2.624169,DSB,2,2,1,DIRECT,1.0,0.0,13,0.55391633214
1456,239,-0.040436,0.007024,2.61071,DSB,2,1,1,DIRECT,1.0,0.0,13,0.553901775482
1457,239,-1.357905,0.325477,0.712529,DSB,2,0,0,DIRECT,1.0,0.0,13,0.894890600399
1458,239,-0.033317,0.022906,-0.540647,DSB,2,0,0,DIRECT,1.0,0.0,16,0.766525069918
1459,239,-0.033296,0.022947,-0.778204,DSB,2,0,0,DIRECT,1.0,0.0,16,0.796873272149
1460,240,-0.190569,-0.250805,1.386633,DSB,2,0,0,DIRECT,1.0,0.0,13,0.41856242991
1461,240,-0.005964,-0.025314,0.134859,DSB+,4,0,0,DIRECT,1.0,0.0,16,0.493698459132
1462,240,-0.008355,-0.00429,-4.095194,DSB+,3,1,1,DIRECT,1.0,0.0,18,0.782893368373
1463,240,0.022212,-0.105389,-2.750673,DSB,2,0,0,DIRECT,1.0,0.0,18,0.319948793273
1464,240,-0.010245,-0.009444,-3.464619,DSB,2,0,0,DIRECT,1.0,0.0,18,0.700581421625
1465,240,-0.015169,-0.007074,-1.873964,DSB,2,1,1,DIRECT,1.0,0.0,22,0.005252392303
1466,240,0.061071,0.023658,-1.865876,DSB,2,0,0,DIRECT,1.0,0.0,22,0.005076047287
1467,240,-0.015349,-0.006753,-1.608761,DSB,2,0,0,DIRECT,1.0,0.0,23,0.00374793637
1468,240,-0.014751,-0.007359,-1.625933,DSB,2,0,0,DIRECT,1.0,0.0,23,0.003751394844
1469,241,-0.047988,-0.013631,0.410681,DSB+,4,0,0,DIRECT,1.0,0.0,13,0.994102823561
1470,241,-0.04838,-0.013175,0.557146,DSB,2,1,1,DIRECT,1.0,0.0,13,0.993455603113
1471,241,-0.048343,-0.014349,0.306458,DSB+,3,0,0,DIRECT,1.0,0.0,16,0.494273130438
1472,241,-0.049398,-0.011468,-0.147697,DSB,2,3,1,DIRECT,1.0,0.0,16,0.710395791811
1473,241,-0.048629,-0.013871,0.310599,DSB,2,2,1,DIRECT,1.0,0.0,16,0.494274001061
1474,241,-0.047322,-0.013637,-0.14758,DSB,2,1,1,DIRECT,1.0,0.0,16,0.710395858782
1475,241,-0.047983,-0.014101,-0.425764,DSB,2,0,0,DIRECT,1.0,0.0,16,0.765459287
1476,241,-0.045876,-0.005154,-2.735398,DSB,2,0,0,DIRECT,1.0,0.0,18,0.321402521698
1477,241,-0.048804,-0.010024,-3.981115,DSB,2,0,0,DIRECT,1.0,0.0,18,0.782853899718
1478,242,0.276209,-1.31534,3.44338,DSB,2,2,1,DIRECT,1.0,0.0,6,0.519221775905
1479,242,-0.065931,0.081648,2.639793,DSB+,4,0,0,DIRECT,1.0,0.0,13,0.554393525887
1480,242,-0.065096,0.081458,-4.223049,DSB,2,1,1,DIRECT,1.0,0.0,18,0.885469209009
1481,242,-0.065062,0.081844,-2.758347,DSB,2,0,0,DIRECT,1.0,0.0,18,0.607833617893
1482,242,0.090849,-0.079552,-3.956356,DSB,2,0,0,DIRECT,1.0,0.0,18,0.779641336703
1483,242,-0.065162,0.081829,-1.443847,DSB,2,0,0,DIRECT,1.0,0.0,23,0.004559879633
1484,243,-0.053631,0.011169,-0.287112,DSB,2,0,0,DIRECT,1.0,0.0,16,0.711102014219
1485,243,-0.05396,0.012457,-1.998486,DSB,2,1,1,DIRECT,1.0,0.0,18,0.425856404956
1486,244,-0.0049,-0.067882,-0.564969,DSB+,3,0,0,DIRECT,1.0,0.0,16,0.765075027592
1487,244,-0.004242,-0.069492,0.005388,DSB,2,0,0,DIRECT,1.0,0.0,16,0.468733317528
1488,244,0.169565,0.222738,0.638634,DSB,2,0,0,DIRECT,1.0,0.0,16,0.597060764112
1489,244,-0.004618,-0.068899,-2.472939,DSB,2,0,0,DIRECT,1.0,0.0,18,0.404590701885
1490,244,-0.004554,-0.064367,-1.763271,DSB,2,0,0,DIRECT,1.0,0.0,22,0.003229645054
1491,245,0.042962,0.040458,4.116172,DSB+,3,1,1,DIRECT,1.0,0.0,17,0.035541764658
1492,245,0.042107,0.040203,3.910904,DSB,2,0,0,DIRECT,1.0,0.0,17,0.020522501109
1493,245,0.042251,0.040163,4.425244,DSB,2,0,0,DIRECT,1.0,0.0,17,0.03859668321
1494,245,0.042388,0.040053,4.422201,DSB,2,0,0,DIRECT,1.0,0.0,17,0.038596773879
1495,245,0.005771,0.047789,-3.396688,DSB+,4,0,0,DIRECT,1.0,0.0,18,0.699679166353
1496,245,0.002358,0.047561,-3.395831,DSB,2,1,1,DIRECT,1.0,0.0,18,0.699678343363
1497,245,0.010038,0.024714,-3.38079,DSB,2,0,0,DIRECT,1.0,0.0,18,0.69965541123
1498,245,0.062361,-0.049392,-3.577312,DSB,2,0,0,DIRECT,1.0,0.0,18,0.715837218126
1499,246,0.024362,0.10144,2.814026,DSB+,3,1,1,DIRECT,1.0,0.0,13,0.557372304556
1500,246,0.023861,0.101802,2.147794,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.474242598262
1501,246,0.023832,0.102014,2.84981,DSB,2,0,0,DIRECT,1.0,0.0,13,0.557537487244
1502,246,-0.290698,-0.104721,-0.513007,DSB+,3,0,0,DIRECT,1.0,0.0,16,0.413699162327
1503,246,0.018195,0.107703,-0.415169,DSB,2,0,0,DIRECT,1.0,0.0,16,0.765902916184
1504,246,0.025019,0.099333,4.46024,DSB+,3,0,0,DIRECT,1.0,0.0,17,0.03978063825
1505,246,0.02389,0.101389,4.333862,DSB+,3,0,0,DIRECT,1.0,0.0,17,0.040530549674
1506,246,0.030724,0.119151,-2.626867,DSB+,3,1,1,DIRECT,1.0,0.0,18,0.521151718934
1507,246,0.024141,0.102268,-1.71874,DSB+,4,0,0,DIRECT,1.0,0.0,22,0.004891684274
1508,247,0.0865078,-0.0832723,4.47094,DSB,2,1,1,DIRECT,1.0,0.0,7,0.844654477843
1509,247,0.087493,-0.083072,4.484728,DSB,2,1,1,DIRECT,1.0,0.0,7,0.844663759063
1510,247,0.086325,-0.082405,-2.508847,DSB,2,0,0,DIRECT,1.0,0.0,18,0.403190990908
1511,248,0.039745,-0.003987,4.286194,DSB+,3,0,0,DIRECT,1.0,0.0,17,0.038998909189
1512,248,0.039343,-0.004682,-2.616028,DSB,2,0,0,DIRECT,1.0,0.0,18,0.325437182137
1513,249,-0.0437883,-0.0638658,0.666881,DSB++,5,0,0,DIRECT,1.0,0.0,13,0.917057043638
1514,249,-0.04845,-0.067618,1.942504,DSB+,4,2,1,DIRECT,1.0,0.0,13,0.430694817337
1515,249,-0.043968,-0.064896,0.896966,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.91763128383
1516,249,-0.044386,-0.064517,0.154822,DSB,2,2,1,DIRECT,1.0,0.0,16,0.493656602267
1517,249,-1.50807,0.040761,-0.729445,DSB,2,2,1,DIRECT,1.0,0.0,16,0.425008887049
1518,249,-0.046113,-0.062586,-0.633026,DSB,2,0,0,DIRECT,1.0,0.0,16,0.764840046505
1519,249,-0.046359,-0.064867,-1.454804,DSB,2,0,0,DIRECT,1.0,0.0,16,0.885293152083
1520,249,-0.045202,-0.064403,-3.735156,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.710337481762
1521,249,-0.168133,-0.003275,-4.592991,DSB,2,1,1,DIRECT,1.0,0.0,18,0.879328900346
1522,249,-0.046711,-0.067124,-2.942316,DSB,2,0,0,DIRECT,1.0,0.0,18,0.307475198703
1523,249,-0.044829,-0.064779,-3.853785,DSB,2,0,0,DIRECT,1.0,0.0,18,0.711068680621
1524,250,0.005462,0.050386,3.386787,DSB,2,0,0,DIRECT,1.0,0.0,13,0.260071109125
1525,250,0.961644,0.083525,0.776705,DSB+,3,0,0,DIRECT,1.0,0.0,16,0.615244517755
1526,251,-0.0182745,0.028792,2.34003,DSB,2,0,0,DIRECT,1.0,0.0,13,0.481302202395
1527,251,-0.018337,0.028848,1.318175,DSB,2,0,0,DIRECT,1.0,0.0,13,0.828056529077
1528,252,-0.044359,-0.051158,0.548472,DSB,2,3,1,DIRECT,1.0,0.0,13,0.993428791779
1529,252,-0.045188,-0.051211,-0.737221,DSB,2,1,1,DIRECT,1.0,0.0,16,0.796796349278
1530,252,-0.045351,-0.056037,-1.49676,DSB,2,1,1,DIRECT,1.0,0.0,16,0.885252534182
1531,252,-0.048793,-0.05208,-1.181643,DSB,2,0,0,DIRECT,1.0,0.0,16,0.846959812053
1532,252,-0.044226,-0.05077,-2.456701,DSB+,3,2,1,DIRECT,1.0,0.0,18,0.405740921303
1533,253,0.048219,-0.016284,0.894427,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.917503899215
1534,253,0.060732,-0.097489,-0.824732,DSB,2,1,1,DIRECT,1.0,0.0,16,0.797477825908
1535,253,0.04791,-0.01647,-3.90928,DSB,2,1,1,DIRECT,1.0,0.0,18,0.781020431079
1536,253,0.048284,-0.016115,-3.819914,DSB,2,0,0,DIRECT,1.0,0.0,18,0.715209520741
1537,253,-0.223195,2.033885,0.865767,DSB,2,0,0,DIRECT,1.0,0.0,27,0.385756543567
1538,254,-0.099387,-0.068331,3.788043,DSB+,3,1,1,DIRECT,1.0,0.0,13,0.19597110457
1539,254,-0.098736,-0.068165,2.000816,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.473253465593
1540,254,-0.09982,-0.068487,2.311,DSB,2,1,1,DIRECT,1.0,0.0,13,0.480896247029
1541,254,-0.099931,-0.068733,2.138201,DSB,2,0,0,DIRECT,1.0,0.0,13,0.472610639841
