dsb_id,event_id,x_um,y_um,z_um,complexity,n_backbone_breaks,n_base_damage,has_base_damage_in_cluster,cause,direct_fraction,indirect_fraction,chromosome,chromosome_position
561,906,0.061788,-0.008915,0.472072,DSB,2,0,0,DIRECT,1.0,0.0,13,0.994359771673
562,907,-0.020915,0.077634,-0.262884,DSB,2,1,1,DIRECT,1.0,0.0,16,0.712057777206
563,908,-0.146633,-0.068836,3.473009,DSB,2,0,0,DIRECT,1.0,0.0,13,0.259703210343
564,908,0.006537,-0.056557,-2.066163,DSB,2,0,0,DIRECT,1.0,0.0,18,0.42311367168
565,909,0.001847,-0.046103,-0.760621,DSB,2,1,1,DIRECT,1.0,0.0,16,0.795525119476
566,910,0.043583,-0.097479,-2.433261,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.404727820415
567,913,0.085808,-0.033645,0.731929,DSB,2,0,0,DIRECT,1.0,0.0,13,0.917338593427
568,915,-0.064529,-0.043973,-0.857453,DSB,2,0,0,DIRECT,1.0,0.0,16,0.797691429857
569,916,-0.028102,-0.053984,-3.730671,DSB,2,1,1,DIRECT,1.0,0.0,18,0.710353153447
570,917,-0.026988,-0.048468,-1.902038,DSB,2,0,0,DIRECT,1.0,0.0,22,0.003987826031
571,918,-0.0142644,-0.0938856,0.420142,DSB,2,0,0,DIRECT,1.0,0.0,13,0.992861802219
572,918,-0.510313,0.480074,3.050914,DSB,2,1,1,DIRECT,1.0,0.0,17,0.231330991299
573,924,0.0549525,-0.0180672,3.17437,DSB,2,0,0,DIRECT,1.0,0.0,13,0.262758576119
574,924,0.900938,-0.456195,-0.534456,DSB+,3,0,0,DIRECT,1.0,0.0,16,0.394384074568
575,924,0.055108,-0.017718,-3.673573,DSB,2,0,0,DIRECT,1.0,0.0,18,0.714479828372
576,925,0.071629,0.015073,4.016166,DSB,2,0,0,DIRECT,1.0,0.0,17,0.03755385006
577,926,-0.044597,-0.018156,-0.63092,DSB,2,0,0,DIRECT,1.0,0.0,16,0.764874683897
578,927,0.145027,0.033673,-3.3379,DSB+,3,2,1,DIRECT,1.0,0.0,18,0.699462468859
579,930,-0.0355386,0.062169,3.38684,DSB+,3,2,1,DIRECT,1.0,0.0,13,0.260708672322
580,930,-0.021603,0.10396,2.591449,DSB,2,0,0,DIRECT,1.0,0.0,13,0.553990063311
581,931,-0.031142,-0.001532,3.651575,DSB+,3,1,1,DIRECT,1.0,0.0,13,0.196706686707
582,933,-0.311304,0.163271,2.75977,DSB,2,0,0,DIRECT,1.0,0.0,13,0.554833524755
583,933,0.020576,-0.029681,0.903364,DSB,2,0,0,DIRECT,1.0,0.0,13,0.91748577879
584,939,0.123976,0.01477,3.823126,DSB,2,0,0,DIRECT,1.0,0.0,17,0.017851116895
585,940,0.11046,-0.0667428,1.48465,DSB,2,0,0,DIRECT,1.0,0.0,13,0.422600440947
586,942,-0.0151409,-0.0408139,3.65436,DSB,2,1,1,DIRECT,1.0,0.0,13,0.196678829017
587,942,0.006832,-0.057264,-1.772915,DSB,2,2,1,DIRECT,1.0,0.0,22,0.00324068981
588,944,0.127675,-0.019621,2.252481,DSB,2,0,0,DIRECT,1.0,0.0,13,0.476516957738
589,945,-0.018696,-0.00252,-2.074347,DSB,2,0,0,DIRECT,1.0,0.0,18,0.424505536352
590,956,-0.03667,0.045674,-1.838117,DSB+,3,0,0,DIRECT,1.0,0.0,22,0.005599407163
591,957,-0.120358,-0.23179,2.30332,DSB+,3,0,0,DIRECT,1.0,0.0,7,0.913019669026
592,957,-0.363191,-0.154045,-4.421748,DSB,2,0,0,DIRECT,1.0,0.0,18,0.787053248858
593,959,0.080086,-0.014663,-0.454283,DSB+,4,0,0,DIRECT,1.0,0.0,16,0.764458800791
594,962,-0.0025884,0.0234086,4.50654,DSB+,3,0,0,DIRECT,1.0,0.0,7,0.845742134486
595,962,-0.001221,0.021435,-3.267446,DSB,2,0,0,DIRECT,1.0,0.0,18,0.622002230443
596,965,0.374322,-0.101624,1.97876,DSB+,3,0,0,MIXED,1.0,0.0,13,0.426691059072
597,966,0.0651443,0.0137869,1.84799,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.429850512653
598,970,0.0108314,0.0109364,4.48183,DSB+,3,0,0,DIRECT,1.0,0.0,7,0.845722201597
599,971,-0.057884,-0.066043,-1.493791,DSB,2,1,1,DIRECT,1.0,0.0,16,0.885260342999
600,972,-0.023272,0.040778,-1.02445,DSB,2,0,0,DIRECT,1.0,0.0,16,0.85226177082
601,974,0.125122,0.0573235,2.11751,DSB+,4,0,0,DIRECT,1.0,0.0,13,0.477231329623
602,974,-0.107615,-0.018059,-0.928221,DSB,2,0,0,DIRECT,1.0,0.0,16,0.798622413581
603,975,0.244229,-0.514269,0.571016,DSB,2,0,0,DIRECT,1.0,0.0,13,0.36629790618
604,976,-0.092653,-0.168193,1.111323,DSB,2,0,0,DIRECT,1.0,0.0,13,0.401222790127
605,976,0.809605,0.472936,3.185736,DSB++,5,1,1,DIRECT,1.0,0.0,17,0.193469175531
606,978,0.196031,0.051616,-0.65543,DSB,2,2,1,DIRECT,1.0,0.0,16,0.795418220393
607,978,0.200868,0.053524,-0.651715,DSB,2,1,1,DIRECT,1.0,0.0,16,0.795419425871
608,978,0.095543,0.025979,4.315866,DSB,2,1,1,DIRECT,1.0,0.0,17,0.039401986057
609,982,0.045261,0.048767,-1.858814,DSB,2,0,0,DIRECT,1.0,0.0,22,0.00509802766
610,983,0.011847,0.001934,-4.572335,DSB,2,0,0,DIRECT,1.0,0.0,18,0.876390839422
611,985,-0.098665,-0.095833,-2.514413,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.407235290097
612,997,-0.0186751,0.0974342,1.16163,DSB,2,1,1,DIRECT,1.0,0.0,13,0.904479413253
613,997,-0.017787,0.098874,-0.249571,DSB,2,0,0,DIRECT,1.0,0.0,16,0.712075792401
614,997,-0.018732,0.098967,-3.234887,DSB,2,0,0,DIRECT,1.0,0.0,18,0.622125162854
615,1001,-0.050511,-0.006872,-0.896311,DSB,2,0,0,DIRECT,1.0,0.0,16,0.797534208778
616,1002,1.42026,-0.57162,3.69516,DSB+,3,0,0,DIRECT,1.0,0.0,7,0.728631406215
617,1002,0.051385,-0.023666,4.460843,DSB,2,0,0,DIRECT,1.0,0.0,7,0.845184366438
618,1011,-0.0658187,0.011621,3.82181,DSB,2,0,0,DIRECT,1.0,0.0,13,0.196869050389
619,1011,-0.068176,0.01078,-0.488558,DSB,2,0,0,DIRECT,1.0,0.0,16,0.7642556778
620,1014,-0.000874,-0.000348,-1.72963,DSB,2,0,0,DIRECT,1.0,0.0,22,0.004488470672
621,1017,0.006181,0.020433,-2.337577,DSB,2,0,0,DIRECT,1.0,0.0,18,0.403945896069
622,1017,0.002298,0.021991,-1.934672,DSB,2,0,0,DIRECT,1.0,0.0,22,0.003836262595
623,1022,-0.0974851,-0.0184596,0.633233,DSB,2,0,0,DIRECT,1.0,0.0,13,0.994613285275
624,1024,0.002299,0.021194,-3.241888,DSB,2,0,0,DIRECT,1.0,0.0,18,0.621996134736
625,1025,0.026052,0.030943,-3.804513,DSB+,4,0,0,DIRECT,1.0,0.0,18,0.715316474589
626,1025,0.029516,0.031183,-3.804509,DSB,2,0,0,DIRECT,1.0,0.0,18,0.715317290605
627,1025,-0.353498,0.303136,-1.49463,DSB,2,0,0,DIRECT,1.0,0.0,19,0.423067274957
628,1026,0.017267,0.002668,-4.547374,DSB,2,2,1,DIRECT,1.0,0.0,18,0.876382281719
629,1027,0.0339079,0.052258,0.880778,DSB,2,1,1,DIRECT,1.0,0.0,13,0.917553182584
630,1027,0.033604,0.052864,3.15338,DSB,2,0,0,DIRECT,1.0,0.0,13,0.2633830414
631,1027,0.018433,0.061793,-3.791803,DSB,2,0,0,DIRECT,1.0,0.0,18,0.71533791418
632,1033,-0.024587,-0.048844,-3.025524,DSB,2,1,1,DIRECT,1.0,0.0,18,0.307334432513
633,1034,0.00292936,0.00528177,4.55983,DSB,2,0,0,DIRECT,1.0,0.0,7,0.845825148985
634,1042,0.074178,-0.005462,-3.672947,DSB,2,1,1,DIRECT,1.0,0.0,18,0.714487521237
635,1047,-0.0815,0.099123,-2.876047,DSB,2,0,0,DIRECT,1.0,0.0,18,0.608563658986
636,1049,-0.006159,0.032752,-2.207392,DSB,2,0,0,DIRECT,1.0,0.0,18,0.425272228406
637,1050,1.90316,-1.002524,-0.869055,DSB,2,0,0,DIRECT,1.0,0.0,10,0.54513305672
638,1050,-0.008719,0.000772,-3.516188,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.700356124581
639,1050,-0.014363,0.008672,-1.735043,DSB,2,1,1,DIRECT,1.0,0.0,22,0.004476167193
640,1051,-0.000327,-0.05153,-3.080564,DSB,2,0,0,DIRECT,1.0,0.0,18,0.307275072604
641,1052,-0.010121,0.003396,-1.0478,DSB+,3,0,0,DIRECT,1.0,0.0,16,0.85095074686
642,1055,-0.039848,0.048766,-1.027799,DSB,2,1,1,DIRECT,1.0,0.0,16,0.852270336409
643,1057,0.023025,0.022172,2.070517,DSB,2,1,1,DIRECT,1.0,0.0,13,0.474328017845
644,1057,0.02328,0.018863,0.643171,DSB,2,0,0,DIRECT,1.0,0.0,13,0.994530481582
645,1057,-0.034729,0.028395,-1.607099,DSB+,3,1,1,DIRECT,1.0,0.0,23,0.004101676177
646,1058,-0.033093,-0.095869,-0.441575,DSB,2,0,0,DIRECT,1.0,0.0,16,0.411555535018
647,1063,0.153001,0.373212,-2.214803,DSB,2,3,1,DIRECT,1.0,0.0,18,0.505477431936
648,1065,-0.178143,0.032441,-0.921366,DSB,2,1,1,DIRECT,1.0,0.0,16,0.800191979019
649,1066,0.029373,0.009451,-2.214141,DSB,2,2,1,DIRECT,1.0,0.0,18,0.423913729708
650,1066,0.003233,-0.027418,-4.308506,DSB,2,0,0,DIRECT,1.0,0.0,18,0.792560517675
651,1067,-0.0072007,-0.00774139,3.26504,DSB,2,0,0,DIRECT,1.0,0.0,13,0.263482629874
652,1067,-0.006707,0.005522,2.330641,DSB,2,0,0,DIRECT,1.0,0.0,13,0.48129444705
653,1068,0.002061,-0.036257,-1.883325,DSB,2,0,0,DIRECT,1.0,0.0,22,0.004020414608
654,1073,-0.0732173,-0.0293565,0.743951,DSB,2,0,0,DIRECT,1.0,0.0,13,0.918255570615
655,1073,-0.063019,0.007511,-0.624035,DSB+,4,1,1,DIRECT,1.0,0.0,16,0.764955973276
656,1073,-0.001719,0.311469,-2.227542,DSB,2,0,0,DIRECT,1.0,0.0,18,0.505186644404
657,1075,0.117128,0.0346879,2.73754,DSB,2,0,0,DIRECT,1.0,0.0,13,0.557971091029
658,1076,0.012804,0.014521,1.951774,DSB,2,0,0,DIRECT,1.0,0.0,13,0.430583737411
659,1077,-0.049216,0.03203,-3.230234,DSB+,3,1,1,DIRECT,1.0,0.0,18,0.62205618512
660,1078,0.036954,-0.038013,1.783841,DSB,2,1,1,DIRECT,1.0,0.0,13,0.430389829173
661,1078,0.03866,-0.037663,-3.484747,DSB,2,0,0,DIRECT,1.0,0.0,18,0.700272828213
662,1079,0.008563,-0.078981,0.620173,DSB+,4,0,0,DIRECT,1.0,0.0,13,0.99364399644
663,1080,-0.01144,0.011231,3.645422,DSB+,3,1,1,DIRECT,1.0,0.0,13,0.196723212978
664,1081,-0.0789047,0.0110173,0.788531,DSB,2,0,0,DIRECT,1.0,0.0,13,0.918566344512
665,1082,0.017288,-0.051121,-0.808947,DSB,2,0,0,DIRECT,1.0,0.0,16,0.797769196563
666,1092,0.0389,-0.046614,-2.608208,DSB,2,0,0,DIRECT,1.0,0.0,18,0.325397504247
667,1094,-0.022624,-0.049637,-3.055559,DSB,2,0,0,DIRECT,1.0,0.0,18,0.307309945069
668,1096,-0.098343,-0.138401,-3.723375,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.710254903766
669,1096,0.270989,-0.151982,-2.486835,DSB,2,0,0,DIRECT,1.0,0.0,18,0.402875234692
670,1096,-0.039971,-0.002063,-1.867345,DSB,2,0,0,DIRECT,1.0,0.0,22,0.005228592965
671,1097,-0.033825,-0.060976,1.023974,DSB,2,0,0,DIRECT,1.0,0.0,13,0.903926395624
672,1098,0.00570426,-0.131927,0.464915,DSB,2,0,0,DIRECT,1.0,0.0,13,0.993990346442
673,1098,-0.112616,-0.248922,-3.255177,DSB,2,0,0,DIRECT,1.0,0.0,18,0.224657419884
674,1099,-0.016593,-0.067711,-1.038059,DSB,2,1,1,DIRECT,1.0,0.0,16,0.850892046794
675,1107,0.111391,0.038246,-3.061397,DSB,2,1,1,DIRECT,1.0,0.0,18,0.62156429506
676,1109,-0.035811,0.137826,2.646258,DSB,2,0,0,DIRECT,1.0,0.0,13,0.553826794839
677,1112,-0.074988,0.09416,-4.34711,DSB,2,1,1,DIRECT,1.0,0.0,18,0.877333002742
678,1115,-0.008011,-0.025187,-0.660862,DSB,2,1,1,DIRECT,1.0,0.0,16,0.798185086366
679,1117,-0.116088,0.0213987,1.30343,DSB,2,0,0,DIRECT,1.0,0.0,13,0.828186689613
680,1127,0.024594,0.057441,-0.286652,DSB,2,1,1,DIRECT,1.0,0.0,16,0.711181321257
681,1127,0.353868,0.549299,-1.937169,DSB+,3,0,0,DIRECT,1.0,0.0,22,0.282979035337
682,1129,-0.324288,-0.128486,-1.710419,DSB+,4,1,1,DIRECT,1.0,0.0,15,0.623841013566
683,1132,0.748174,-1.26727,-1.4026,DSB,2,0,0,DIRECT,1.0,0.0,9,0.45721922864
684,1134,0.076836,-0.023767,3.99563,DSB+,3,0,0,DIRECT,1.0,0.0,17,0.036352668023
685,1136,2.040349,1.462476,2.38073,DSB+,3,1,1,DIRECT,1.0,0.0,24,0.474309265902
686,1137,0.105104,0.016038,3.971826,DSB,2,1,1,DIRECT,1.0,0.0,17,0.036196641642
687,1137,0.380266,0.220889,4.424574,DSB,2,0,0,DIRECT,1.0,0.0,17,0.043948790483
688,1137,0.006317,-0.016817,-1.728801,DSB+,4,1,1,DIRECT,1.0,0.0,22,0.004495084429
689,1138,0.011517,-0.033339,-3.627014,DSB,2,0,0,DIRECT,1.0,0.0,18,0.714507865833
690,1139,0.029428,0.083555,-4.588382,DSB,2,0,0,DIRECT,1.0,0.0,18,0.876478536696
691,1141,-0.227777,0.407416,3.32031,DSB,2,0,0,DIRECT,1.0,0.0,13,0.630902328204
692,1142,-0.0647345,-0.048592,3.17982,DSB,2,0,0,DIRECT,1.0,0.0,13,0.262394622715
693,1142,-0.034495,-0.060904,1.965921,DSB,2,0,0,DIRECT,1.0,0.0,13,0.430709767918
694,1142,0.096237,-0.136179,-2.582142,DSB,2,0,0,DIRECT,1.0,0.0,18,0.325285598509
695,1143,-0.002721,-0.024681,-0.557257,DSB+,3,1,1,DIRECT,1.0,0.0,16,0.766220492585
696,1144,0.0219551,-0.0201038,3.50451,DSB,2,0,0,DIRECT,1.0,0.0,13,0.259573105203
697,1146,0.0625223,0.021318,1.87952,DSB,2,0,0,DIRECT,1.0,0.0,13,0.429872252238
698,1146,0.063856,0.006908,4.156895,DSB,2,0,0,DIRECT,1.0,0.0,17,0.03680229963
699,1146,-0.455342,0.908975,0.260504,DSB,2,0,0,DIRECT,1.0,0.0,23,0.155324845292
700,1148,0.666238,-0.60723,-1.259306,DSB,2,1,1,DIRECT,1.0,0.0,16,0.310413847188
701,1149,0.022458,0.145894,-2.867091,DSB,2,0,0,DIRECT,1.0,0.0,18,0.608432943041
702,1149,0.136876,0.023623,-3.459881,DSB,2,0,0,DIRECT,1.0,0.0,18,0.700189001783
703,1150,-0.0030925,0.0854108,3.45965,DSB+,3,2,1,DIRECT,1.0,0.0,13,0.260140987243
704,1152,-0.000529134,0.0165041,1.16375,DSB,2,0,0,DIRECT,1.0,0.0,13,0.903604807329
705,1153,0.045683,-0.065567,-3.678081,DSB+,4,1,1,MIXED,1.0,0.0,18,0.714432485514
706,1156,-0.006892,-0.040605,3.267227,DSB,2,0,0,DIRECT,1.0,0.0,13,0.263448247846
707,1157,-0.143436,-0.005633,3.584477,DSB,2,0,0,DIRECT,1.0,0.0,13,0.196450089433
708,1159,0.0412672,0.012071,0.633057,DSB,2,0,0,DIRECT,1.0,0.0,13,0.994527040917
709,1160,0.030369,0.069594,2.404373,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.480761076294
710,1160,0.031772,0.075539,2.408272,DSB,2,1,1,DIRECT,1.0,0.0,13,0.480771139777
711,1160,0.030393,0.069513,-4.556471,DSB,2,0,0,DIRECT,1.0,0.0,18,0.876458589646
712,1161,-0.066488,-0.079927,-2.673147,DSB,2,0,0,DIRECT,1.0,0.0,18,0.321273688865
713,1162,-0.0642883,-0.0345538,0.410463,DSB+,4,0,0,DIRECT,1.0,0.0,13,0.994079225155
714,1165,-0.10229,0.026667,-3.579818,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.702215329098
715,1165,-0.107845,0.02806,-3.576685,DSB,2,0,0,DIRECT,1.0,0.0,18,0.702214492159
716,1167,0.0102588,-0.082965,4.40665,DSB,2,1,1,DIRECT,1.0,0.0,7,0.845638532555
717,1168,-0.178193,-0.135091,2.71837,DSB,2,0,0,DIRECT,1.0,0.0,13,0.30982832375
718,1170,0.002783,-0.427953,-3.257563,DSB+,3,0,0,DIRECT,1.0,0.0,15,0.834877081458
719,1171,-0.001355,-0.061008,-2.074994,DSB,2,0,0,DIRECT,1.0,0.0,18,0.423115157247
720,1174,0.022353,-0.025298,-3.516253,DSB,2,0,0,DIRECT,1.0,0.0,18,0.699000966665
721,1177,-1.04138,-0.737071,3.43006,DSB,2,0,0,DIRECT,1.0,0.0,7,0.117983832781
722,1177,-0.072884,0.009115,-0.873697,DSB+,4,0,0,DIRECT,1.0,0.0,16,0.797614935601
723,1181,-0.015564,0.006927,2.085353,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.474746117096
724,1181,-0.007802,0.001194,-4.525886,DSB,2,0,0,DIRECT,1.0,0.0,18,0.876591167781
725,1182,0.021625,0.040027,-0.287178,DSB,2,0,0,DIRECT,1.0,0.0,16,0.711157586741
726,1182,-0.029095,0.014998,-2.333148,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.405261899182
727,1186,-0.514814,0.477303,2.211357,DSB,2,0,0,DIRECT,1.0,0.0,17,0.154267657324
728,1187,0.038517,-0.049097,1.005516,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.903771319504
729,1187,0.039374,-0.049726,-4.543177,DSB,2,0,0,DIRECT,1.0,0.0,18,0.876286605626
730,1190,0.046244,0.067188,-1.450492,DSB,2,0,0,DIRECT,1.0,0.0,23,0.003394130053
731,1191,0.376457,0.308528,3.70941,DSB,2,0,0,DIRECT,1.0,0.0,17,0.074350186498
732,1195,-0.014128,0.185552,1.935276,DSB,2,0,0,DIRECT,1.0,0.0,13,0.742095949617
733,1195,0.018425,-0.007378,-2.356657,DSB,2,0,0,DIRECT,1.0,0.0,18,0.403927030066
734,1197,0.00968596,0.0352311,4.49745,DSB,2,0,0,DIRECT,1.0,0.0,7,0.845735430531
735,1197,0.010775,0.025679,-3.040207,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.622645655309
736,1200,0.037773,-0.068541,-3.798381,DSB,2,0,0,DIRECT,1.0,0.0,18,0.715158000162
737,1203,-0.043556,-0.022995,-2.79892,DSB,2,0,0,MIXED,1.0,0.0,18,0.321338774833
738,1204,-0.38024,0.260953,2.32571,DSB,2,2,1,DIRECT,1.0,0.0,13,0.4852904869
739,1204,-0.377242,0.26489,2.32518,DSB,2,0,0,DIRECT,1.0,0.0,13,0.485291323985
740,1208,-0.045867,0.029248,-0.52532,DSB+,4,0,0,DIRECT,1.0,0.0,16,0.766519745725
741,1208,-0.039107,0.018203,-0.535824,DSB+,3,0,0,DIRECT,1.0,0.0,16,0.76652686474
742,1210,-0.01567,-0.05127,-2.279573,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.4051251503
743,1217,0.055734,0.054114,-1.848706,DSB,2,0,0,DIRECT,1.0,0.0,22,0.005109174277
744,1219,0.016106,0.014561,-3.258489,DSB,2,1,1,DIRECT,1.0,0.0,18,0.621992598668
745,1220,-0.115808,-0.305991,-0.504354,DSB+,3,3,1,DIRECT,1.0,0.0,16,0.411057471819
746,1222,0.039125,-0.062431,-0.566972,DSB+,3,0,0,DIRECT,1.0,0.0,16,0.765113984613
747,1225,-0.00252421,0.0520085,2.34584,DSB,2,1,1,DIRECT,1.0,0.0,13,0.481321707702
748,1225,-0.262311,0.71087,3.726261,DSB,2,0,0,DIRECT,1.0,0.0,17,0.287987510078
749,1227,-0.004602,-0.070268,-0.566572,DSB,2,0,0,DIRECT,1.0,0.0,16,0.765074311003
750,1227,0.279665,0.117262,3.351224,DSB+,3,1,1,DIRECT,1.0,0.0,17,0.083713540838
751,1227,0.278769,0.122792,3.352768,DSB,2,0,0,DIRECT,1.0,0.0,17,0.083712578358
752,1227,0.351736,0.116425,3.381269,DSB,2,0,0,DIRECT,1.0,0.0,17,0.083786152284
753,1230,-0.0336037,-0.0784702,1.46785,DSB,2,0,0,DIRECT,1.0,0.0,13,0.422376354569
754,1230,-0.029759,-0.077447,-1.416936,DSB,2,0,0,DIRECT,1.0,0.0,16,0.884638517423
755,1230,-0.058084,-0.030971,-2.692289,DSB,2,0,0,DIRECT,1.0,0.0,18,0.32132271955
756,1230,-0.029239,-0.083226,-4.012888,DSB,2,0,0,DIRECT,1.0,0.0,18,0.782305048975
757,1232,0.0189326,0.0846086,0.767466,DSB,2,0,0,DIRECT,1.0,0.0,13,0.918655715628
758,1236,-0.0421972,0.0660658,3.80457,DSB,2,0,0,DIRECT,1.0,0.0,13,0.196922494562
759,1236,-0.030392,0.084308,-3.023986,DSB,2,0,0,DIRECT,1.0,0.0,18,0.62295062896
760,1242,0.017551,0.000534,-3.63254,DSB,2,0,0,DIRECT,1.0,0.0,18,0.71454552112
761,1243,0.014984,-0.382556,-3.134381,DSB+,4,1,1,DIRECT,1.0,0.0,18,0.30533344353
762,1247,0.026189,0.026843,-3.800708,DSB,2,0,0,DIRECT,1.0,0.0,18,0.715316614079
763,1248,0.289075,0.397189,-2.866905,DSB,2,1,1,DIRECT,1.0,0.0,22,0.159929606056
764,1250,0.0579568,0.0613276,0.780968,DSB,2,1,1,DIRECT,1.0,0.0,13,0.917415814502
765,1253,0.054832,0.020167,-1.606448,DSB,2,0,0,DIRECT,1.0,0.0,23,0.003610964545
766,1260,-0.035075,0.018452,-1.011068,DSB,2,3,1,DIRECT,1.0,0.0,16,0.852239456088
767,1262,-0.0496341,-0.010927,0.7769,DSB+,3,1,1,DIRECT,1.0,0.0,13,0.918583646317
768,1265,-0.117385,-0.0499978,1.46264,DSB,2,0,0,DIRECT,1.0,0.0,13,0.418757581465
769,1265,-0.080541,0.02793,-2.785679,DSB,2,0,0,DIRECT,1.0,0.0,18,0.322078587191
770,1266,-0.0415841,0.0383319,3.39495,DSB,2,1,1,DIRECT,1.0,0.0,13,0.260685923311
771,1267,-0.042498,-0.015025,0.292959,DSB,2,0,0,DIRECT,1.0,0.0,16,0.494283403787
772,1270,-3.13275,-2.59852,-0.600685,DSB+,3,1,1,DIRECT,1.0,0.0,3,0.302849526711
773,1276,-0.011368,0.030547,-2.203465,DSB+,4,1,1,DIRECT,1.0,0.0,18,0.425260085814
774,1276,-0.01058,0.032231,-3.192563,DSB,2,1,1,DIRECT,1.0,0.0,18,0.623363379449
775,1277,-1.88611,-0.23538,1.835,DSB,2,0,0,DIRECT,1.0,0.0,7,0.626108617369
776,1279,0.00470719,-0.170916,2.48934,DSB,2,0,0,DIRECT,1.0,0.0,7,0.869359825973
777,1280,0.094037,-0.114102,3.330731,DSB,2,1,1,DIRECT,1.0,0.0,13,0.25891972972
778,1280,-0.004721,-0.023269,-1.158832,DSB+,3,2,1,DIRECT,1.0,0.0,16,0.851631453324
779,1284,-0.077407,0.044314,-2.955662,DSB,2,0,0,DIRECT,1.0,0.0,18,0.607145877098
780,1294,-0.023291,0.007518,-0.881421,DSB,2,0,0,DIRECT,1.0,0.0,16,0.797552324429
781,1295,-0.0237334,0.104707,3.68681,DSB,2,0,0,DIRECT,1.0,0.0,13,0.196791490787
782,1296,-0.0530338,-0.025608,0.668887,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.917087474133
783,1296,-0.144736,0.040481,-0.902004,DSB,2,1,1,DIRECT,1.0,0.0,16,0.799344849664
784,1297,0.090685,0.016266,4.020197,DSB,2,1,1,DIRECT,1.0,0.0,17,0.037565204534
785,1298,-0.119266,0.488007,-0.1134,DSB+,3,0,0,DIRECT,1.0,0.0,17,0.687211060709
786,1299,0.119665,0.0169444,0.760137,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.916756677906
787,1301,-0.014419,-0.027366,-1.169675,DSB+,3,0,0,DIRECT,1.0,0.0,16,0.851625512998
788,1302,-0.011102,-0.00754278,4.54667,DSB+,3,0,0,DIRECT,1.0,0.0,7,0.845821855814
789,1302,-0.015123,-0.004114,-3.318324,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.699832709814
790,1302,0.103423,-0.068446,-3.335928,DSB,2,1,1,DIRECT,1.0,0.0,18,0.699597913511
791,1304,0.041744,0.027069,-3.522306,DSB,2,0,0,DIRECT,1.0,0.0,18,0.699062119018
792,1306,0.05051,0.102862,3.852702,DSB,2,0,0,DIRECT,1.0,0.0,17,0.019318389785
793,1307,-0.063269,0.000823,-2.478059,DSB,2,0,0,DIRECT,1.0,0.0,18,0.406440630327
794,1308,-0.022144,0.004332,-2.934203,DSB,2,0,0,DIRECT,1.0,0.0,18,0.607068599717
795,1310,0.023793,0.051175,-0.287144,DSB,2,1,1,DIRECT,1.0,0.0,16,0.711169527667
796,1312,-0.803509,0.214829,-0.167819,DSB,2,0,0,DIRECT,1.0,0.0,16,0.674006672989
797,1313,0.500382,-0.043252,-3.825555,DSB,2,0,0,DIRECT,1.0,0.0,18,0.777891959526
798,1319,0.0865304,0.000269102,2.5652,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.479211373767
799,1319,-0.168446,0.29855,-3.6248,DSB,2,0,0,DIRECT,1.0,0.0,22,0.082410223165
800,1323,-1.793443,1.617024,3.810989,DSB+,3,0,0,DIRECT,1.0,0.0,26,0.030255454117
801,1324,0.0301097,0.0713523,3.11099,DSB+,3,1,1,DIRECT,1.0,0.0,13,0.558843788892
802,1327,-0.139773,-0.019756,-1.053486,DSB+,3,0,0,DIRECT,1.0,0.0,16,0.848271606178
803,1328,0.020834,0.092762,-0.293517,DSB,2,0,0,DIRECT,1.0,0.0,16,0.711215282243
804,1331,0.095694,-0.223766,-1.28943,DSB+,3,0,0,DIRECT,1.0,0.0,16,0.882234875273
805,1333,0.047762,0.071965,2.423599,DSB,2,2,1,DIRECT,1.0,0.0,13,0.479776295235
806,1334,0.0471365,0.0454942,3.15514,DSB,2,0,0,DIRECT,1.0,0.0,13,0.263373630351
807,1335,-0.042859,-0.074684,-1.679212,DSB,2,0,0,DIRECT,1.0,0.0,15,0.627530130245
808,1337,-0.348196,0.288677,3.31973,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.629297267287
809,1337,-0.001243,-0.071816,0.478146,DSB,2,0,0,DIRECT,1.0,0.0,13,0.994287610037
810,1338,0.0562773,-0.0258341,1.79332,DSB,2,1,1,DIRECT,1.0,0.0,13,0.430394845527
811,1340,-0.00087,0.042429,-4.496532,DSB,2,0,0,DIRECT,1.0,0.0,18,0.877791415236
812,1341,-0.0684151,-0.0502266,2.21824,DSB,2,1,1,DIRECT,1.0,0.0,13,0.474066921239
813,1351,-0.00828323,0.0211347,2.22622,DSB,2,1,1,DIRECT,1.0,0.0,13,0.474106491962
